forename,forename2,freq
curtis,curt,0.5
daen,dean,1
dan,danny,0.2
dan,dannie,0.2
dan,daniele,0.2
dan,daniel,0.2
dan,danial,0.2
danial,danny,0.2
danial,dannie,0.2
danial,daniele,0.2
danial,daniel,0.2
danial,dan,0.2
daniel,danny,0.2
daniel,dannie,0.2
daniel,daniele,0.2
daniel,danial,0.2
daniel,dan,0.2
daniele,danny,0.2
daniele,dannie,0.2
daniele,daniel,0.2
daniele,danial,0.2
daniele,dan,0.2
dannie,danny,0.2
dannie,daniele,0.2
dannie,daniel,0.2
dannie,danial,0.2
dannie,dan,0.2
danny,dannie,0.111111111
danny,daniele,0.111111111
danny,daniel,0.111111111
danny,danial,0.111111111
danny,dan,0.111111111
darby,derby,1
darcie,darcy,0.5
darcy,darcie,0.5
darlene,darryle,0.333333333
darlene,darryl,0.333333333
darlene,darrell,0.333333333
darrell,darryle,0.333333333
darrell,darryl,0.333333333
darrell,darlene,0.333333333
darryl,darryle,0.333333333
darryl,darrell,0.333333333
darryl,darlene,0.333333333
darryle,darryl,0.333333333
darryle,darrell,0.333333333
darryle,darlene,0.333333333
dave,davy,0.333333333
dave,davie,0.333333333
dave,david,0.333333333
david,davy,0.333333333
david,davie,0.333333333
david,dave,0.333333333
davie,davy,0.333333333
davie,david,0.333333333
davie,dave,0.333333333
davy,davie,0.333333333
davy,david,0.333333333
davy,dave,0.333333333
deakin,deakyn,1
deakyn,deakin,1
dean,daen,1
declan,declen,1
declen,declan,1
demetrios,demetrius,0.2
demetrios,dimitrios,0.2
demetrios,dimitri,0.2
demetrios,dimitr,0.2
demetrios,demitrios,0.2
demetrius,demetrios,0.2
demetrius,dimitrios,0.2
demetrius,dimitri,0.2
demetrius,dimitr,0.2
demetrius,demitrios,0.2
demitrios,demetrius,0.2
demitrios,demetrios,0.2
demitrios,dimitrios,0.2
demitrios,dimitri,0.2
demitrios,dimitr,0.2
denis,denys,0.2
denis,denny,0.2
denis,dennis,0.2
denis,dennie,0.2
denis,denney,0.2
denney,denys,0.2
denney,denny,0.2
denney,dennis,0.2
denney,dennie,0.2
denney,denis,0.2
dennie,denys,0.2
dennie,denny,0.2
dennie,dennis,0.2
dennie,denney,0.2
dennie,denis,0.2
dennis,denys,0.2
dennis,denny,0.2
dennis,dennie,0.2
dennis,denney,0.2
dennis,denis,0.2
denny,denys,0.2
denny,dennis,0.2
denny,dennie,0.2
denny,denney,0.2
denny,denis,0.2
denys,denny,0.2
denys,dennis,0.2
denys,dennie,0.2
denys,denney,0.2
denys,denis,0.2
derby,darby,1
derek,derrick,1
derrick,derek,1
dick,ritchad,0.083333333
dick,ritch,0.083333333
dick,rick,0.083333333
dick,richie,0.083333333
dick,richerd,0.083333333
dick,ritchard,0.083333333
dick,richards,0.083333333
dick,richard,0.083333333
dick,rich,0.083333333
dick,riccardo,0.083333333
dick,ricard,0.083333333
dick,reich,0.083333333
dillon,dylan,1
dimitr,demetrius,0.2
dimitr,demetrios,0.2
dimitr,dimitrios,0.2
dimitr,dimitri,0.2
dimitr,demitrios,0.2
dimitri,demetrius,0.2
dimitri,demetrios,0.2
dimitri,dimitrios,0.2
dimitri,dimitr,0.2
dimitri,demitrios,0.2
dimitrios,demetrius,0.2
dimitrios,demetrios,0.2
dimitrios,dimitri,0.2
dimitrios,dimitr,0.2
dimitrios,demitrios,0.2
dolf,rudolph,0.142857143
dolf,rudolfo,0.142857143
dolf,rudolf,0.142857143
dolf,rudi,0.142857143
dolf,ruddy,0.142857143
dolf,rud,0.142857143
dolf,rolph,0.142857143
dom,dominic,1
dominic,dom,0.5
don,donnie,0.5
don,donald,0.5
donald,donnie,0.5
donald,don,0.5
donnie,donald,0.5
donnie,don,0.5
doug,douglass,0.5
doug,douglas,0.5
douglas,douglass,0.5
douglas,doug,0.5
douglass,douglas,0.5
douglass,doug,0.5
dylan,dillon,1
ean,ian,0.25
ean,eon,0.25
ean,eoin,0.25
ean,aian,0.25
earl,errol,1
earnest,ernst,0.2
earnest,ernie,0.2
earnest,ernest,0.2
earnest,ern,0.2
earnest,earnie,0.2
earnie,ernst,0.2
earnie,ernie,0.2
earnie,ernest,0.2
earnie,ern,0.2
earnie,earnest,0.2
ed,ted,0.066666667
ed,ned,0.066666667
ed,edwin,0.066666667
ed,edwark,0.066666667
ed,edwards,0.066666667
ed,edward,0.066666667
ed,eduardo,0.066666667
ed,teddie,0.066666667
ed,edmund,0.066666667
ed,edmond,0.066666667
ed,edgar,0.066666667
ed,eddy,0.066666667
ed,eddie,0.066666667
ed,edd,0.066666667
ed,edw,0.066666667
edd,ted,0.066666667
edd,ned,0.066666667
edd,edwin,0.066666667
edd,edwark,0.066666667
edd,edwards,0.066666667
edd,edward,0.066666667
edd,eduardo,0.066666667
edd,teddie,0.066666667
edd,edmund,0.066666667
edd,edmond,0.066666667
edd,edgar,0.066666667
edd,eddy,0.066666667
edd,eddie,0.066666667
edd,ed,0.066666667
edd,edw,0.066666667
eddie,ted,0.066666667
eddie,ned,0.066666667
eddie,edwin,0.066666667
eddie,edwark,0.066666667
eddie,edwards,0.066666667
eddie,edward,0.066666667
eddie,eduardo,0.066666667
eddie,teddie,0.066666667
eddie,edmund,0.066666667
eddie,edmond,0.066666667
eddie,edgar,0.066666667
eddie,eddy,0.066666667
eddie,edd,0.066666667
eddie,ed,0.066666667
eddie,edw,0.066666667
eddy,ted,0.066666667
eddy,ned,0.066666667
eddy,edwin,0.066666667
eddy,edwark,0.066666667
eddy,edwards,0.066666667
eddy,edward,0.066666667
eddy,eduardo,0.066666667
eddy,teddie,0.066666667
eddy,edmund,0.066666667
eddy,edmond,0.066666667
eddy,edgar,0.066666667
eddy,eddie,0.066666667
eddy,edd,0.066666667
eddy,ed,0.066666667
eddy,edw,0.066666667
edgar,ted,0.066666667
edgar,ned,0.066666667
edgar,edwin,0.066666667
edgar,edwark,0.066666667
edgar,edwards,0.066666667
edgar,edward,0.066666667
edgar,eduardo,0.066666667
edgar,teddie,0.066666667
edgar,edmund,0.066666667
edgar,edmond,0.066666667
edgar,eddy,0.066666667
edgar,eddie,0.066666667
edgar,edd,0.066666667
edgar,ed,0.066666667
edgar,edw,0.066666667
edmond,ted,0.066666667
edmond,ned,0.066666667
edmond,edwin,0.066666667
edmond,edwark,0.066666667
edmond,edwards,0.066666667
edmond,edward,0.066666667
edmond,eduardo,0.066666667
edmond,teddie,0.066666667
edmond,edmund,0.066666667
edmond,edgar,0.066666667
edmond,eddy,0.066666667
edmond,eddie,0.066666667
edmond,edd,0.066666667
edmond,ed,0.066666667
edmond,edw,0.066666667
edmund,ted,0.066666667
edmund,ned,0.066666667
edmund,edwin,0.066666667
edmund,edwark,0.066666667
edmund,edwards,0.066666667
edmund,edward,0.066666667
edmund,eduardo,0.066666667
edmund,teddie,0.066666667
edmund,edmond,0.066666667
edmund,edgar,0.066666667
edmund,eddy,0.066666667
edmund,eddie,0.066666667
edmund,edd,0.066666667
edmund,ed,0.066666667
edmund,edw,0.066666667
eduardo,ted,0.066666667
eduardo,ned,0.066666667
eduardo,edwin,0.066666667
eduardo,edwark,0.066666667
eduardo,edwards,0.066666667
eduardo,edward,0.066666667
eduardo,teddie,0.066666667
eduardo,edmund,0.066666667
eduardo,edmond,0.066666667
eduardo,edgar,0.066666667
eduardo,eddy,0.066666667
eduardo,eddie,0.066666667
eduardo,edd,0.066666667
eduardo,ed,0.066666667
eduardo,edw,0.066666667
edward,ted,0.066666667
edward,ned,0.066666667
edward,edwin,0.066666667
edward,edwark,0.066666667
edward,edwards,0.066666667
edward,eduardo,0.066666667
edward,teddie,0.066666667
edward,edmund,0.066666667
edward,edmond,0.066666667
edward,edgar,0.066666667
edward,eddy,0.066666667
edward,eddie,0.066666667
edward,edd,0.066666667
edward,ed,0.066666667
edward,edw,0.066666667
edwards,ted,0.066666667
edwards,ned,0.066666667
edwards,edwin,0.066666667
edwards,edwark,0.066666667
edwards,edward,0.066666667
edwards,eduardo,0.066666667
edwards,teddie,0.066666667
edwards,edmund,0.066666667
edwards,edmond,0.066666667
edwards,edgar,0.066666667
edwards,eddy,0.066666667
edwards,eddie,0.066666667
edwards,edd,0.066666667
edwards,ed,0.066666667
edwards,edw,0.066666667
edwark,ted,0.066666667
edwark,ned,0.066666667
edwark,edwin,0.066666667
edwark,edwards,0.066666667
edwark,edward,0.066666667
edwark,eduardo,0.066666667
edwark,teddie,0.066666667
edwark,edmund,0.066666667
edwark,edmond,0.066666667
edwark,edgar,0.066666667
edwark,eddy,0.066666667
edwark,eddie,0.066666667
edwark,edd,0.066666667
edwark,ed,0.066666667
edwark,edw,0.066666667
edwin,ted,0.066666667
edwin,ned,0.066666667
edwin,edwark,0.066666667
edwin,edwards,0.066666667
edwin,edward,0.066666667
edwin,eduardo,0.066666667
edwin,teddie,0.066666667
edwin,edmund,0.066666667
edwin,edmond,0.066666667
edwin,edgar,0.066666667
edwin,eddy,0.066666667
edwin,eddie,0.066666667
edwin,edd,0.066666667
edwin,ed,0.066666667
edwin,edw,0.066666667
elbert,elbie,1
elbie,elbert,1
eli,ellis,0.333333333
eli,elijah,0.333333333
eli,elias,0.333333333
elias,ellis,0.333333333
elias,elijah,0.333333333
elias,eli,0.333333333
elijah,ellis,0.333333333
elijah,elias,0.333333333
elijah,eli,0.333333333
ellis,elijah,0.333333333
ellis,elias,0.333333333
ellis,eli,0.333333333
elten,elton,1
elton,elten,1
emanuel,mannie,0.25
emanuel,emmanuel,0.25
emanuel,emanuelle,0.25
emanuel,emanuele,0.25
emanuele,mannie,0.25
emanuele,emmanuel,0.25
emanuele,emanuelle,0.25
emanuele,emanuel,0.25
emanuelle,mannie,0.25
emanuelle,emmanuel,0.25
emanuelle,emanuele,0.25
emanuelle,emanuel,0.25
emil,emilio,1
emilio,emil,1
emmanuel,mannie,0.25
emmanuel,emanuelle,0.25
emmanuel,emanuele,0.25
emmanuel,emanuel,0.25
enrico,henry,0.142857143
enrico,harry,0.142857143
enrico,harrie,0.142857143
enrico,harold,0.142857143
enrico,hari,0.142857143
enrico,hank,0.142857143
enrico,hal,0.142857143
eoin,ian,0.25
eoin,eon,0.25
eoin,ean,0.25
eoin,aian,0.25
eon,ian,0.25
eon,eoin,0.25
eon,ean,0.25
eon,aian,0.25
erasmus,ras,1
eric,erik,1
erik,eric,1
ern,ernst,0.2
ern,ernie,0.2
ern,ernest,0.2
ern,earnie,0.2
ern,earnest,0.2
ernest,ernst,0.2
ernest,ernie,0.2
ernest,ern,0.2
ernest,earnie,0.2
ernest,earnest,0.2
ernie,ernst,0.2
ernie,ernest,0.2
ernie,ern,0.2
ernie,earnie,0.2
ernie,earnest,0.2
ernst,ernie,0.2
ernst,ernest,0.2
ernst,ern,0.2
ernst,earnie,0.2
ernst,earnest,0.2
errol,earl,1
erwin,irwin,1
etienne,steven,0.111111111
etienne,stiven,0.111111111
etienne,steve,0.111111111
etienne,stevan,0.111111111
etienne,stephene,0.111111111
etienne,stephen,0.111111111
etienne,stephan,0.111111111
etienne,stefano,0.111111111
etienne,stefan,0.111111111
ev,everett,1
evan,ewen,0.333333333
evan,ewan,0.333333333
evan,evans,0.333333333
evans,ewen,0.333333333
evans,ewan,0.333333333
evans,evan,0.333333333
everett,ev,1
ewan,ewen,0.333333333
ewan,evans,0.333333333
ewan,evan,0.333333333
ewen,ewan,0.333333333
ewen,evans,0.333333333
ewen,evan,0.333333333
fannie,frans,0.052631579
fannie,franklin,0.052631579
fannie,frank,0.052631579
fannie,francy,0.052631579
fannie,francisco,0.052631579
fannie,francis,0.052631579
fannie,francie,0.052631579
fannie,francesco,0.052631579
fannie,frances,0.052631579
fannie,fran,0.052631579
fannie,fanny,0.052631579
fanny,frans,0.052631579
fanny,franklin,0.052631579
fanny,frank,0.052631579
fanny,francy,0.052631579
fanny,francisco,0.052631579
fanny,francis,0.052631579
fanny,francie,0.052631579
fanny,francesco,0.052631579
fanny,frances,0.052631579
fanny,fran,0.052631579
fanny,fannie,0.052631579
federico,friedrich,0.142857143
federico,fredrick,0.142857143
federico,frederikus,0.142857143
federico,frederick,0.142857143
federico,frederich,0.142857143
federico,freddy,0.142857143
federico,freddie,0.142857143
felip,phillipp,0.1
felip,phillip,0.1
felip,philipps,0.1
felip,philipp,0.1
felip,philip,0.1
felip,phil,0.1
felip,filippo,0.1
felip,phillipps,0.1
felip,filip,0.1
felip,felipa,0.1
felipa,phillipp,0.1
felipa,phillip,0.1
felipa,philipps,0.1
felipa,philipp,0.1
felipa,philip,0.1
felipa,phil,0.1
felipa,filippo,0.1
felipa,phillipps,0.1
felipa,filip,0.1
felipa,felip,0.1
fergus,ferguss,1
ferguss,fergus,1
filip,phillipp,0.1
filip,phillip,0.1
filip,philipps,0.1
filip,philipp,0.1
filip,philip,0.1
filip,phil,0.1
filip,filippo,0.1
filip,phillipps,0.1
filip,felipa,0.1
filip,felip,0.1
filippo,phillipp,0.1
filippo,phillip,0.1
filippo,philipps,0.1
filippo,philipp,0.1
filippo,philip,0.1
filippo,phil,0.1
filippo,phillipps,0.1
filippo,filip,0.1
filippo,felipa,0.1
filippo,felip,0.1
finlay,finley,1
finley,finlay,1
fitch,fitzerald,1
fitzerald,fitch,1
flinn,flynn,1
floria,florian,1
florian,floria,1
flynn,flinn,1
fran,frans,0.052631579
fran,franklin,0.052631579
fran,frank,0.052631579
fran,francy,0.052631579
fran,francisco,0.052631579
fran,francis,0.052631579
fran,francie,0.052631579
fran,francesco,0.052631579
fran,frances,0.052631579
fran,fanny,0.052631579
fran,fannie,0.052631579
frances,frans,0.052631579
frances,franklin,0.052631579
frances,frank,0.052631579
frances,francy,0.052631579
frances,francisco,0.052631579
frances,francis,0.052631579
frances,francie,0.052631579
frances,francesco,0.052631579
frances,fran,0.052631579
frances,fanny,0.052631579
frances,fannie,0.052631579
francesco,frans,0.090909091
francesco,franklin,0.090909091
francesco,frank,0.090909091
francesco,francy,0.090909091
francesco,francisco,0.090909091
francesco,francis,0.090909091
francesco,francie,0.090909091
francesco,frances,0.090909091
francesco,fran,0.090909091
francesco,fanny,0.090909091
francesco,fannie,0.090909091
francie,frans,0.052631579
francie,franklin,0.052631579
francie,frank,0.052631579
francie,francy,0.052631579
francie,francisco,0.052631579
francie,francis,0.052631579
francie,francesco,0.052631579
francie,frances,0.052631579
francie,fran,0.052631579
francie,fanny,0.052631579
francie,fannie,0.052631579
francis,frans,0.052631579
francis,franklin,0.052631579
francis,frank,0.052631579
francis,francy,0.052631579
francis,francisco,0.052631579
francis,francie,0.052631579
francis,francesco,0.052631579
francis,frances,0.052631579
francis,fran,0.052631579
francis,fanny,0.052631579
francis,fannie,0.052631579
francisco,frans,0.090909091
francisco,franklin,0.090909091
francisco,frank,0.090909091
francisco,francy,0.090909091
francisco,francis,0.090909091
francisco,francie,0.090909091
francisco,francesco,0.090909091
francisco,frances,0.090909091
francisco,fran,0.090909091
francisco,fanny,0.090909091
francisco,fannie,0.090909091
francy,frans,0.052631579
francy,franklin,0.052631579
francy,frank,0.052631579
francy,francisco,0.052631579
francy,francis,0.052631579
francy,francie,0.052631579
francy,francesco,0.052631579
francy,frances,0.052631579
francy,fran,0.052631579
francy,fanny,0.052631579
francy,fannie,0.052631579
frank,frans,0.090909091
frank,franklin,0.090909091
frank,francy,0.090909091
frank,francisco,0.090909091
frank,francis,0.090909091
frank,francie,0.090909091
frank,francesco,0.090909091
frank,frances,0.090909091
frank,fran,0.090909091
frank,fanny,0.090909091
frank,fannie,0.090909091
franklin,frans,0.090909091
franklin,frank,0.090909091
franklin,francy,0.090909091
franklin,francisco,0.090909091
franklin,francis,0.090909091
franklin,francie,0.090909091
franklin,francesco,0.090909091
franklin,frances,0.090909091
franklin,fran,0.090909091
franklin,fanny,0.090909091
franklin,fannie,0.090909091
frans,franklin,0.090909091
frans,frank,0.090909091
frans,francy,0.090909091
frans,francisco,0.090909091
frans,francis,0.090909091
frans,francie,0.090909091
frans,francesco,0.090909091
frans,frances,0.090909091
frans,fran,0.090909091
frans,fanny,0.090909091
frans,fannie,0.090909091
fred,alfredo,0.142857143
fred,alfred,0.142857143
fred,fredo,0.142857143
fred,alfee,0.142857143
fred,alfreda,0.142857143
fred,alf,0.142857143
fred,alfie,0.142857143
freddie,friedrich,0.142857143
freddie,fredrick,0.142857143
freddie,frederikus,0.142857143
freddie,frederick,0.142857143
freddie,frederich,0.142857143
freddie,freddy,0.142857143
freddie,federico,0.142857143
freddy,friedrich,0.142857143
freddy,fredrick,0.142857143
freddy,frederikus,0.142857143
freddy,frederick,0.142857143
freddy,frederich,0.142857143
freddy,freddie,0.142857143
freddy,federico,0.142857143
frederich,friedrich,0.142857143
frederich,fredrick,0.142857143
frederich,frederikus,0.142857143
frederich,frederick,0.142857143
frederich,freddy,0.142857143
frederich,freddie,0.142857143
frederich,federico,0.142857143
frederick,friedrich,0.142857143
frederick,fredrick,0.142857143
frederick,frederikus,0.142857143
frederick,frederich,0.142857143
frederick,freddy,0.142857143
frederick,freddie,0.142857143
frederick,federico,0.142857143
frederikus,friedrich,0.142857143
frederikus,fredrick,0.142857143
frederikus,frederick,0.142857143
frederikus,frederich,0.142857143
frederikus,freddy,0.142857143
frederikus,freddie,0.142857143
frederikus,federico,0.142857143
fredo,alfredo,0.142857143
fredo,alfred,0.142857143
fredo,fred,0.142857143
fredo,alfee,0.142857143
fredo,alfreda,0.142857143
fredo,alf,0.142857143
fredo,alfie,0.142857143
fredrick,friedrich,0.142857143
fredrick,frederikus,0.142857143
fredrick,frederick,0.142857143
fredrick,frederich,0.142857143
fredrick,freddy,0.142857143
fredrick,freddie,0.142857143
fredrick,federico,0.142857143
friedrich,fredrick,0.142857143
friedrich,frederikus,0.142857143
friedrich,frederick,0.142857143
friedrich,frederich,0.142857143
friedrich,freddy,0.142857143
friedrich,freddie,0.142857143
friedrich,federico,0.142857143
gabby,gale,0.1
gabby,gai,0.1
gabby,gae,0.1
gabby,gabrile,0.1
gabby,gabriele,0.1
gabby,gabriel,0.1
gabby,gabe,0.1
gabe,gale,0.142857143
gabe,gai,0.142857143
gabe,gae,0.142857143
gabe,gabrile,0.142857143
gabe,gabriele,0.142857143
gabe,gabriel,0.142857143
gabe,gabby,0.142857143
gabriel,gale,0.142857143
gabriel,gai,0.142857143
gabriel,gae,0.142857143
gabriel,gabrile,0.142857143
gabriel,gabriele,0.142857143
gabriel,gabe,0.142857143
gabriel,gabby,0.142857143
gabriele,gale,0.142857143
gabriele,gai,0.142857143
gabriele,gae,0.142857143
gabriele,gabrile,0.142857143
gabriele,gabriel,0.142857143
gabriele,gabe,0.142857143
gabriele,gabby,0.142857143
gabrile,gale,0.142857143
gabrile,gai,0.142857143
gabrile,gae,0.142857143
gabrile,gabriele,0.142857143
gabrile,gabriel,0.142857143
gabrile,gabe,0.142857143
gabrile,gabby,0.142857143
gae,gale,0.142857143
gae,gai,0.142857143
gae,gabrile,0.142857143
gae,gabriele,0.142857143
gae,gabriel,0.142857143
