postcode,country,primary_care_trust,longitude,latitude
KT22 9HW,England,Surrey,-0.360422,51.281305
PE31 6JG,England,Norfolk,0.503357,52.843688
IP2 0BT,England,Suffolk,1.114727,52.055238
NG19 7SR,England,Nottinghamshire County Teaching,-1.24446,53.173017
E3 3EE,England,Tower Hamlets,-0.020525,51.527726
S21 4BP,England,Derbyshire County,-1.368769,53.307397
S65 4AA,England,Rotherham,-1.306973,53.446965
PO21 3SQ,England,West Sussex,-0.696688,50.782607
LL54 7PA,Wales,Betsi Cadwaladr University Health Board,-4.240552,53.091996
IP31 2BD,England,Suffolk,0.894846,52.326123
BN2 1ED,England,Brighton and Hove City,-0.121586,50.818723
N1 8AU,England,Islington,-0.102397,51.533968
CM13 2NJ,England,South West Essex,0.335622,51.626202
CW2 6EB,England,Central and Eastern Cheshire,-2.436102,53.087931
M20 1DR,England,Manchester Teaching,-2.243482,53.436365
WN1 2DS,England,"Ashton, Leigh and Wigan",-2.633669,53.553977
CR2 0QQ,England,Croydon,-0.09833,51.344841
WS2 8UD,England,Walsall Teaching,-2.010703,52.590429
WR2 5NW,England,Worcestershire,-2.23269,52.191124
BS8 9HS,England,Bristol,-2.614111,51.454514
KA7 3RJ,Scotland,South Ayrshire Community Health Partnership,-4.618647,55.44359
TQ9 6DT,England,Devon,-3.747536,50.435363
SO15 0NA,England,Southampton City,-1.467006,50.919546
ST3 5QE,England,Stoke on Trent,-2.109826,52.979138
TS24 9BQ,England,Hartlepool,-1.231766,54.703843
SR2 0BW,England,Sunderland Teaching,-1.38572,54.871521
TF3 4JL,England,Telford and Wrekin,-2.44545,52.674994
LE67 5HZ,England,Leicestershire County and Rutland,-1.362971,52.743837
SW4 9SB,England,Wandsworth,-0.152682,51.461537
M12 4NQ,England,Manchester Teaching,-2.207209,53.464927
HA9 7RP,England,Brent Teaching,-0.293724,51.554164
SY20 9HB,Wales,Powys Teaching Health Board,-3.836412,52.637864
IP6 9LE,England,Suffolk,1.182017,52.138126
BN99 8PE,England,West Sussex,-0.330672,50.825229
EX14 2GS,England,Devon,-3.199892,50.790743
L15 1HE,England,Liverpool,-2.935162,53.400816
BR8 8DY,England,West Kent,0.199944,51.390366
SA44 6AX,Wales,Hywel Dda University Health Board,-4.452438,52.156116
OX29 4LP,England,Oxfordshire,-1.372793,51.784863
DN36 4QL,England,North East Lincolnshire,-0.061463,53.525151
TA4 2NR,England,Somerset,-3.308229,51.044327
TW12 1DL,England,Richmond and Twickenham,-0.361679,51.431992
OX13 5EP,England,Oxfordshire,-1.435578,51.69067
GU29 0PS,England,West Sussex,-0.770806,50.997117
LE2 0UT,England,Leicester City,-1.114156,52.634029
S12 3AZ,England,Sheffield,-1.395523,53.342817
TN22 3EN,England,East Sussex Downs and Weald,0.085241,51.016072
B26 3LD,England,Birmingham East and North,-1.77599,52.4535
W1W 6DX,England,Westminster,-0.140567,51.519355
SY23 3NG,Wales,Hywel Dda University Health Board,-4.040121,52.404243
PH15 2LU,Scotland,Perth and Kinross Community Health Partnership,-3.987264,56.613909
HA3 9LX,England,Harrow,-0.293498,51.587944
CB1 0GD,England,Cambridgeshire,0.137208,52.192267
SY4 3QJ,England,Shropshire County,-2.784471,52.782766
TR15 3YW,England,Cornwall and Isles of Scilly,-5.270972,50.219342
G77 6SW,Scotland,East Renfrewshire Community Health and Care Partnership,-4.345415,55.780584
NE22 5LQ,England,Northumberland,-1.567469,55.135394
WA1 9GU,England,Warrington,-2.607241,53.389647
BL5 3SJ,England,Bolton Teaching,-2.524541,53.551961
TD1 9AJ,Scotland,Scottish Borders Community Health and Care Partnership,-2.80901,55.617464
BL9 0ST,England,Bury,-2.300551,53.588497
DD10 8AL,Scotland,Angus Community Health Partnership,-2.468733,56.709495
PL14 6FW,England,Cornwall and Isles of Scilly,-4.458643,50.464092
BR6 6JJ,England,Bromley,0.099359,51.35811
B29 4HW,England,South Birmingham,-1.974865,52.42958
CW7 2RE,England,Central and Eastern Cheshire,-2.546912,53.188519
G23 5BB,Scotland,Glasgow City Community Health Partnership,-4.275461,55.897991
EC1R 3AB,England,Islington,-0.109108,51.523708
GU21 6DE,England,Surrey,-0.564202,51.31862
EX38 8NQ,England,Devon,-4.209106,50.920826
NR13 4JH,England,Norfolk,1.446444,52.633296
YO17 7BR,England,North Yorkshire and York,-0.801671,54.140063
DL7 0PX,England,North Yorkshire and York,-1.53418,54.352385
WR3 8EB,England,Worcestershire,-2.208155,52.20631
TS10 2DF,England,Redcar and Cleveland,-1.054823,54.610277
LL17 0TE,Wales,Betsi Cadwaladr University Health Board,-3.388163,53.263868
RM16 3BU,England,South West Essex,0.387283,51.506237
WD6 1RH,England,Hertfordshire,-0.263154,51.65191
NE4 6EA,England,Newcastle,-1.625504,54.97087
BA5 3JP,England,Somerset,-2.630287,51.218882
ME17 2AQ,England,West Kent,0.705004,51.238568
FY6 0LY,England,North Lancashire Teaching,-2.971302,53.923796
UB9 4AF,England,Buckinghamshire,-0.485586,51.552222
LE7 7NS,England,Leicestershire County and Rutland,-1.128518,52.709129
TW17 9LH,England,Surrey,-0.458556,51.384927
CM3 1DA,England,Mid Essex,0.458113,51.792626
NR32 3QE,England,Great Yarmouth and Waveney,1.704794,52.484929
BT27 4FA,Northern Ireland,South Eastern,-6.031249,54.521866
S13 7UD,England,Sheffield,-1.366458,53.361156
G33 3XJ,Scotland,Glasgow City Community Health Partnership,-4.159131,55.86732
S63 7SJ,England,Rotherham,-1.347747,53.498052
B68 8LF,England,Sandwell,-2.012635,52.486084
CF37 1NN,Wales,Cwm Taf Morgannwg University Health Board,-3.335832,51.597453
GL11 4NJ,England,Gloucestershire,-2.344767,51.679636
TW15 1EN,England,Surrey,-0.44637,51.431139
M19 2BU,England,Manchester Teaching,-2.200049,53.441507
L8 5AB,England,Liverpool,-2.982447,53.393523
SW7 3AT,England,Kensington and Chelsea,-0.176286,51.490079
BD12 8AW,England,Bradford and Airedale Teaching,-1.767764,53.744525
B71 4BE,England,Sandwell,-1.984245,52.524246
M23 9JQ,England,Manchester Teaching,-2.306813,53.401433
CH1 6AJ,England,Western Cheshire,-2.943712,53.214667
EH12 5TW,Scotland,Edinburgh Community Health Partnership,-3.250789,55.944161
DA5 2EB,England,West Kent,0.168482,51.428714
GU6 7RA,England,Surrey,-0.440757,51.150903
NE12 9HB,England,North Tyneside,-1.549389,55.024709
BS8 1ER,England,Bristol,-2.607676,51.456588
LE10 3PT,England,Leicestershire County and Rutland,-1.294042,52.523644
HR9 5QD,England,Herefordshire,-2.586939,51.901799
GU22 8ET,England,Surrey,-0.533456,51.322915
HX5 9HQ,England,Calderdale,-1.837394,53.68841
BA3 4AT,England,Somerset,-2.474417,51.274806
NR12 9AX,England,Norfolk,1.516497,52.770167
CH61 9NT,England,Wirral,-3.096624,53.346964
NN29 7PF,England,Northamptonshire Teaching,-0.699102,52.272356
SY4 2JG,England,Shropshire County,-2.817953,52.800313
HG4 5DX,England,North Yorkshire and York,-1.500402,54.15528
DL5 5AF,England,County Durham,-1.559303,54.61745
EH51 9DD,Scotland,Falkirk Community Health Partnership,-3.607349,56.010722
TW4 7DL,England,Hounslow,-0.385003,51.471854
PE19 5YH,England,Cambridgeshire,-0.266339,52.264097
DG10 9PL,Scotland,Dumfries and Galloway Community Health Partnership,-3.417374,55.293402
OL4 5SH,England,Oldham,-2.052635,53.537021
NN3 9FA,England,Northamptonshire Teaching,-0.814015,52.251134
YO62 5XY,England,North Yorkshire and York,-1.044554,54.202742
EN3 7RS,England,Enfield,-0.034778,51.652656
G74 3HU,Scotland,South Lanarkshire Community Health Partnership,-4.149962,55.772233
TS5 7ET,England,Middlesbrough,-1.251373,54.543143
KA23 9FE,Scotland,North Ayrshire Community Health Partnership,-4.855047,55.679542
OX14 3AD,England,Oxfordshire,-1.243715,51.685784
HP19 8EN,England,Buckinghamshire,-0.818637,51.819391
LS17 9BJ,England,Leeds,-1.438646,53.895604
IP33 1SN,England,Suffolk,0.712047,52.248961
CA15 6PD,England,Cumbria Teaching,-3.430643,54.769774
HU9 3JF,England,Hull Teaching,-0.289416,53.763297
CH8 8PP,Wales,Betsi Cadwaladr University Health Board,-3.27056,53.260918
NE32 4QH,England,South Tyneside,-1.476677,54.952016
CA8 1PG,England,Cumbria Teaching,-2.737709,54.940405
CW2 8NA,England,Central and Eastern Cheshire,-2.460781,53.091919
WV10 6GD,England,Wolverhampton City,-2.128844,52.613158
BH12 1EQ,England,Bournemouth and Poole Teaching,-1.906706,50.728671
B9 5EN,England,Heart of Birmingham Teaching,-1.854141,52.476232
NG20 9JB,England,Bassetlaw,-1.201684,53.237711
EH5 1DX,Scotland,Edinburgh Community Health Partnership,-3.226414,55.977386
ST10 4JQ,England,North Staffordshire,-1.994332,52.955287
EH26 8DN,Scotland,Midlothian Community Health Partnership,-3.213834,55.832004
B92 8TP,England,Solihull,-1.795754,52.44673
LU7 9NH,England,Bedfordshire,-0.596248,51.933702
HP2 6NL,England,Hertfordshire,-0.465566,51.77496
GL51 6EY,England,Gloucestershire,-2.113583,51.890586
DN9 3FS,England,Doncaster,-1.02154,53.487722
N1P 1DH,England,Islington,-0.103385,51.53905
AL3 7EP,England,Hertfordshire,-0.402217,51.80387
SN13 8JZ,England,Wiltshire,-2.248828,51.414524
IP24 2LT,England,Norfolk,0.757401,52.41845
BS36 1NJ,England,South Gloucestershire,-2.498839,51.52783
NP12 0RP,Wales,Aneurin Bevan University Health Board,-3.209125,51.731197
BL8 2LH,England,Bury,-2.325756,53.591085
DD7 7JJ,Scotland,Angus Community Health Partnership,-2.722353,56.497749
CM7 5PQ,England,Mid Essex,0.5816,51.906251
BT19 7XL,Northern Ireland,South Eastern,-5.652217,54.637913
EX16 5NE,England,Devon,-3.504879,50.904755
CM6 1QT,England,West Essex,0.319773,51.778144
BT40 2NB,Northern Ireland,Northern,-5.848204,54.859855
S7 1DR,England,Sheffield,-1.479521,53.363086
NR28 0SQ,England,Norfolk,1.42016,52.837285
KT11 3BL,England,Surrey,-0.387226,51.320623
CR3 6PW,England,Surrey,-0.079028,51.286864
SW5 9DL,England,Kensington and Chelsea,-0.191949,51.489971
CO10 8PT,England,Suffolk,0.579201,52.080063
BA21 5FL,England,Somerset,-2.602347,50.957138
EH11 3BB,Scotland,Edinburgh Community Health Partnership,-3.252297,55.936787
FY3 7EW,England,Blackpool,-3.027324,53.828161
B26 1QY,England,Birmingham East and North,-1.79835,52.464625
S65 3HQ,England,Rotherham,-1.314295,53.442054
CA17 4ER,England,Cumbria Teaching,-2.286804,54.503463
HD6 4DY,England,Calderdale,-1.776262,53.72324
BS37 5ND,England,South Gloucestershire,-2.431955,51.546419
SN10 4DH,England,Wiltshire,-1.984665,51.286558
UB4 0QA,England,Hillingdon,-0.413349,51.523012
KT2 6JZ,England,Kingston,-0.296762,51.413018
GL54 1LT,England,Gloucestershire,-1.726697,51.929983
L17 8XF,England,Liverpool,-2.947085,53.380964
PL25 4RX,England,Cornwall and Isles of Scilly,-4.785651,50.333793
LS19 7YF,England,Leeds,-1.69362,53.871611
SY1 9WG,England,Shropshire County,-2.731779,52.704991
IP11 2NG,England,Suffolk,1.330022,51.965725
SR4 6UJ,England,Sunderland Teaching,-1.406814,54.909943
BT20 3HX,Northern Ireland,South Eastern,-5.677489,54.655194
E16 3SZ,England,Newham,0.039582,51.516478
NG17 8EL,England,Nottinghamshire County Teaching,-1.254352,53.101166
SA11 3ST,Wales,Swansea Bay University Health Board,-3.785768,51.651861
PR2 6NN,England,Central Lancashire,-2.663231,53.770219
LS15 8HY,England,Leeds,-1.440278,53.80761
DH2 3PY,England,County Durham,-1.59978,54.822576
CW2 5UG,England,Central and Eastern Cheshire,-2.438324,53.072954
TQ2 7SP,England,Torbay,-3.560561,50.493162
RG4 6XA,England,Berkshire West,-0.908785,51.474067
NW1 1GD,England,Camden,-0.13543,51.530784
PL27 7TL,England,Cornwall and Isles of Scilly,-4.979725,50.475828
TN29 9RF,England,Eastern and Coastal Kent,0.826795,50.997563
W8 6AB,England,Kensington and Chelsea,-0.197092,51.498341
LN4 1FT,England,Lincolnshire Teaching,-0.48451,53.223555
SE21 7JW,England,Southwark,-0.087205,51.448832
WA16 1AL,England,Central and Eastern Cheshire,-2.359441,53.312487
DL8 1LB,England,North Yorkshire and York,-1.627393,54.312284
SE26 6HL,England,Lewisham,-0.062561,51.425487
L15 2JJ,England,Liverpool,-2.937922,53.401836
L35 4PP,England,Halton and St Helens,-2.764607,53.420341
OX4 1YH,England,Oxfordshire,-1.231528,51.746855
SW2 5DF,England,Lambeth,-0.123687,51.455168
DD8 1HB,Scotland,Angus Community Health Partnership,-2.9001,56.634569
S73 8QG,England,Barnsley,-1.415488,53.523588
SA19 7BH,Wales,Hywel Dda University Health Board,-3.922986,51.92115
DE7 9HZ,England,Derbyshire County,-1.323588,52.984314
DG2 0AP,Scotland,Dumfries and Galloway Community Health Partnership,-3.617948,55.07308
IP28 6UR,England,Suffolk,0.680667,52.323851
LS27 8GQ,England,Leeds,-1.58879,53.742436
WS3 1ES,England,Walsall Teaching,-1.986164,52.608939
ME7 5LR,England,Medway,0.548433,51.375038
UB5 6TG,England,Ealing,-0.370903,51.53662
SN15 2NU,England,Wiltshire,-2.131144,51.438435
KT12 4HF,England,Surrey,-0.409139,51.361533
LS4 2QQ,England,Leeds,-1.59147,53.810018
HR1 4AY,England,Herefordshire,-2.638208,52.069113
KA18 3PL,Scotland,East Ayrshire Community Health Partnership,-4.080423,55.519781
DY1 1JX,England,Dudley,-2.083839,52.513327
SW16 3HF,England,Lambeth,-0.128757,51.423747
DE12 7JD,England,Leicestershire County and Rutland,-1.508634,52.706432
YO18 8PN,England,North Yorkshire and York,-0.795855,54.275131
NE16 4AW,England,Gateshead,-1.684424,54.945309
WF5 8NQ,England,Wakefield District,-1.583786,53.670343
CF3 4AB,Wales,Cardiff and Vale University Health Board,-3.135364,51.5106
NE8 1LS,England,Gateshead,-1.605761,54.959548
CR8 5EW,England,Croydon,-0.102802,51.307809
N1 6SA,England,City and Hackney Teaching,-0.078949,51.531008
PL1 5DE,England,Plymouth Teaching,-4.147157,50.37619
GL19 3HA,England,Gloucestershire,-2.416364,51.870528
CW6 0NR,England,Western Cheshire,-2.708386,53.206168
ML2 7RR,Scotland,North Lanarkshire Community Health Partnership,-3.946253,55.777696
DL15 8EB,England,County Durham,-1.789061,54.696755
M41 6LB,England,Trafford,-2.389403,53.444679
BN21 3RF,England,East Sussex Downs and Weald,0.289136,50.770031
DN2 4DG,England,Doncaster,-1.116146,53.533157
GL51 6YS,England,Gloucestershire,-2.08205,51.905654
CV37 0HQ,England,Warwickshire,-1.693477,52.265106
DT2 8SW,England,Dorset,-2.343702,50.746842
CV37 7BW,England,Warwickshire,-1.697452,52.191206
PE28 0TP,England,Cambridgeshire,-0.376139,52.325135
W1U 6RN,England,Westminster,-0.157153,51.520543
SE11 4ST,England,Southwark,-0.105125,51.493942
BS39 7NG,England,Bath and North East Somerset,-2.505138,51.304782
IP8 3EW,England,Suffolk,1.096324,52.061057
BS2 0BA,England,Bristol,-2.582605,51.456626
ME5 7TS,England,Medway,0.54882,51.371387
EH47 9HA,Scotland,West Lothian Community Health and Care Partnership,-3.699375,55.827108
PL1 5LH,England,Plymouth Teaching,-4.158976,50.37723
E2 0EZ,England,Tower Hamlets,-0.052294,51.526808
PE11 2FG,England,Lincolnshire Teaching,-0.160673,52.779486
NR16 1SG,England,Norfolk,1.131825,52.496867
BR2 8HE,England,Bromley,0.034796,51.38666
WA3 5RL,England,Warrington,-2.517378,53.449793
EN9 1QB,England,West Essex,0.001553,51.689709
IG8 8QE,England,Redbridge,0.041427,51.593153
BL1 3NW,England,Bolton Teaching,-2.435769,53.591067
LE67 4UU,England,Leicestershire County and Rutland,-1.325405,52.728887
NW10 7BT,England,Brent Teaching,-0.263594,51.534775
WR14 2NB,England,Worcestershire,-2.306698,52.120772
BS16 9LG,England,South Gloucestershire,-2.486197,51.480379
EX10 8EU,England,Devon,-3.241158,50.682251
NE33 2ND,England,South Tyneside,-1.4229,54.998016
FK8 1QB,Scotland,Stirling Community Health Partnership,-3.945684,56.132445
PL5 3SU,England,Plymouth Teaching,-4.142526,50.411992
YO32 2PB,England,North Yorkshire and York,-1.079842,54.019772
S41 7JJ,England,Derbyshire County,-1.427307,53.249525
NW2 4HU,England,Brent Teaching,-0.2108,51.54783
IP28 9SJ,England,Suffolk,0.51943,52.346159
DA12 4JJ,England,West Kent,0.388892,51.428404
DE45 1QF,England,Derbyshire County,-1.710838,53.224185
CH6 6BD,Wales,Betsi Cadwaladr University Health Board,-3.168843,53.264872
BT80 8RG,Northern Ireland,Northern,-6.750375,54.655711
HU9 3BS,England,Hull Teaching,-0.299661,53.757923
WF16 0LF,England,Kirklees,-1.672923,53.705368
WS3 1DA,England,Walsall Teaching,-1.988304,52.613982
BB10 3JU,England,East Lancashire Teaching,-2.210147,53.787339
TN34 3TD,England,Hastings and Rother,0.58748,50.866534
TS23 1HB,England,Stockton-on-Tees Teaching,-1.290074,54.592392
DA10 1AP,England,West Kent,0.315398,51.435904
TN22 5SX,England,East Sussex Downs and Weald,0.106648,50.957082
NE23 8AY,England,Northumberland,-1.619017,55.088369
SM1 3AA,England,Sutton and Merton,-0.193055,51.370792
W8 4RB,England,Kensington and Chelsea,-0.192655,51.507796
NG5 7PJ,England,Nottinghamshire County Teaching,-1.128067,53.006747
TS4 2JQ,England,Middlesbrough,-1.223018,54.5662
TN9 1TR,England,West Kent,0.269945,51.192329
DD7 7SQ,Scotland,Angus Community Health Partnership,-2.754766,56.500584
DE11 9DR,England,Derbyshire County,-1.562487,52.772033
BH20 4DA,England,Dorset,-2.120052,50.695094
KT4 8BA,England,Sutton and Merton,-0.239516,51.382973
SS14 2DD,England,South West Essex,0.459938,51.574838
DE7 4FJ,England,Derbyshire County,-1.318059,52.958718
DD5 3EY,Scotland,Dundee Community Health Partnership,-2.869296,56.476691
CM77 7QH,England,Mid Essex,0.529332,51.854749
TW16 6QR,England,Surrey,-0.419198,51.408556
TR3 7JD,England,Cornwall and Isles of Scilly,-5.146999,50.203689
WA9 2LA,England,Warrington,-2.676033,53.450356
WA8 4NA,England,Halton and St Helens,-2.759839,53.38162
NE33 9BJ,England,South Tyneside,-1.432579,54.997783
PA19 1BA,Scotland,Inverclyde Community Health and Care Partnership,-4.872276,55.943873
SY23 3LF,Wales,Hywel Dda University Health Board,-3.827818,52.408724
BS28 4QR,England,Somerset,-2.825015,51.243645
BL1 9YJ,England,Bolton Teaching,-2.425423,53.588504
DD4 6JY,Scotland,Dundee Community Health Partnership,-2.94487,56.46746
DE11 8NE,England,Derbyshire County,-1.553682,52.77591
ST19 5EG,England,South Staffordshire,-2.102953,52.725788
NN16 0JR,England,Northamptonshire Teaching,-0.717668,52.400872
CH63 7RQ,England,Wirral,-3.002323,53.349142
NN9 6BG,England,Northamptonshire Teaching,-0.465705,52.323131
M60 2UL,England,Manchester Teaching,-2.244557,53.479274
EH30 9JB,Scotland,Edinburgh Community Health Partnership,-3.393444,55.986166
PO18 9JT,England,West Sussex,-0.856342,50.930783
PE16 6XU,England,Cambridgeshire,0.105757,52.466761
NR34 7HP,England,Great Yarmouth and Waveney,1.651573,52.381041
EX38 8QT,England,Devon,-4.142921,50.941805
PO19 1SP,England,West Sussex,-0.779478,50.833997
RG19 3JA,England,Berkshire West,-1.257523,51.403447
LE3 8FD,England,Leicestershire County and Rutland,-1.200475,52.646033
NG25 0SD,England,Nottinghamshire County Teaching,-1.063958,53.05403
EH10 6RT,Scotland,Edinburgh Community Health Partnership,-3.211093,55.904042
SA68 0RU,Wales,Hywel Dda University Health Board,-4.774457,51.717032
GU16 6BU,England,Surrey,-0.721643,51.290005
NR28 9BQ,England,Norfolk,1.386942,52.821141
BS5 8UA,England,Bristol,-2.527052,51.453085
FK7 7HD,Scotland,Stirling Community Health Partnership,-3.8762,56.105042
W9 3PL,England,Westminster,-0.200157,51.52586
CR0 8EY,England,Croydon,-0.026345,51.370943
DL7 0JF,England,North Yorkshire and York,-1.545349,54.413008
OX10 6BP,England,Oxfordshire,-1.083683,51.563161
OL3 7LU,England,Oldham,-2.020691,53.534208
E17 3EF,England,Waltham Forest,-0.011884,51.589671
GL5 2RJ,England,Gloucestershire,-2.186866,51.719996
ST2 8AF,England,Stoke on Trent,-2.145622,53.026023
BA11 3ET,England,Somerset,-2.33287,51.23359
DE55 6LQ,England,Derbyshire County,-1.380913,53.134613
